id_aluno,id_curso,data_matricula
5908,5,2024-07-15
5909,3,2024-04-23
5910,2,2024-01-17
5911,2,2024-02-10
5912,3,2024-08-25
5913,5,2024-06-15
5914,3,2024-10-11
5915,3,2024-10-16
5916,5,2024-01-22
5917,6,2024-06-11
5918,3,2024-02-26
5919,1,2024-07-16
5920,4,2024-07-20
5921,1,2024-02-04
5922,4,2024-10-01
5923,3,2024-04-12
5924,6,2024-02-29
5925,5,2024-01-20
5926,4,2024-03-15
5927,2,2024-07-30
5928,1,2024-04-10
5929,1,2024-05-07
5930,4,2024-08-09
5931,2,2024-01-05
5932,4,2024-01-18
5933,5,2024-07-17
5934,4,2024-07-11
5935,2,2024-06-19
5936,3,2024-08-10
5937,1,2024-03-24
5938,2,2024-03-08
5939,5,2024-08-10
5940,2,2024-08-30
5941,6,2024-08-26
5942,4,2024-04-22
5943,1,2024-04-18
5944,6,2024-08-15
5945,3,2024-10-17
5946,1,2024-10-28
5947,2,2024-09-27
5948,5,2024-05-24
5949,5,2024-07-13
5950,2,2024-08-31
5951,2,2024-02-03
5952,4,2024-07-20
5953,2,2024-06-30
5954,5,2024-04-18
5955,6,2024-10-29
5956,1,2024-09-08
5957,5,2024-01-28
5958,4,2024-09-18
5959,5,2024-04-07
5960,1,2024-08-08
5961,2,2024-02-29
5962,1,2024-07-25
5963,4,2024-03-04
5964,1,2024-04-14
5965,5,2024-11-06
5966,2,2024-02-17
5967,2,2024-07-06
5968,3,2024-05-17
5969,4,2024-07-17
5970,4,2024-02-12
5971,1,2024-01-30
5972,6,2024-03-28
5973,6,2024-03-03
5974,5,2024-07-28
5975,6,2024-03-08
5976,5,2024-02-26
5977,1,2024-03-26
5978,2,2024-06-04
5979,6,2024-01-25
5980,3,2024-09-11
5981,5,2024-05-31
5982,2,2024-08-23
5983,2,2024-03-02
5984,4,2024-05-14
5985,2,2024-09-15
5986,5,2024-10-27
5987,1,2024-03-20
5988,6,2024-09-29
5989,2,2024-03-12
5990,4,2024-07-31
5991,6,2024-03-09
5992,2,2024-10-24
5993,3,2024-09-01
5994,4,2024-03-07
5995,5,2024-06-02
5996,5,2024-02-07
5997,4,2024-01-30
5998,2,2024-10-13
5999,4,2024-06-26
6000,5,2024-11-06
6001,4,2024-01-05
6002,6,2024-04-19
6003,5,2024-09-08
6004,5,2024-06-20
6005,1,2024-01-28
6006,5,2024-05-13
6007,2,2024-01-11
6008,2,2024-09-23
6009,1,2024-02-17
6010,4,2024-10-10
6011,2,2024-06-21
6012,1,2024-05-13
6013,5,2024-04-12
6014,4,2024-02-03
6015,2,2024-05-23
6016,5,2024-08-11
6017,4,2024-02-10
6018,1,2024-02-03
6019,5,2024-01-24
6020,1,2024-07-13
6021,3,2024-03-24
6022,1,2024-04-04
6023,2,2024-03-01
6024,1,2024-02-26
6025,4,2024-04-10
6026,5,2024-02-01
6027,4,2024-08-15
6028,6,2024-08-11
6029,4,2024-07-25
6030,4,2024-08-07
6031,4,2024-05-15
6032,6,2024-03-03
6033,3,2024-04-09
6034,4,2024-10-07
6035,2,2024-05-14
6036,1,2024-07-22
6037,1,2024-09-11
6038,4,2024-10-21
6039,4,2024-08-03
6040,2,2024-08-04
6041,1,2024-03-22
6042,3,2024-04-19
6043,2,2024-02-06
6044,4,2024-09-03
6045,5,2024-08-05
6046,2,2024-11-04
6047,3,2024-08-11
6048,6,2024-05-11
6049,6,2024-09-08
6050,4,2024-02-07
6051,1,2024-02-14
6052,2,2024-06-12
6053,5,2024-07-08
6054,3,2024-09-12
6055,4,2024-05-04
6056,4,2024-02-17
6057,4,2024-09-10
6058,4,2024-05-18
6059,6,2024-09-26
6060,6,2024-06-22
6061,2,2024-09-03
6062,5,2024-10-14
6063,6,2024-08-20
6064,6,2024-07-03
6065,3,2024-03-09
6066,6,2024-03-12
6067,5,2024-11-03
6068,3,2024-07-02
6069,5,2024-01-15
6070,1,2024-09-01
6071,1,2024-09-05
6072,4,2024-03-30
6073,2,2024-10-20
6074,6,2024-04-03
6075,4,2024-01-11
6076,4,2024-02-28
6077,6,2024-03-06
6078,4,2024-03-23
6079,6,2024-06-09
6080,5,2024-08-02
6081,3,2024-04-03
6082,3,2024-04-08
6083,6,2024-03-27
6084,3,2024-03-15
6085,3,2024-01-01
6086,4,2024-02-22
6087,3,2024-01-26
6088,5,2024-04-28
6089,2,2024-02-29
6090,2,2024-09-22
6091,3,2024-06-24
6092,2,2024-06-14
6093,4,2024-09-06
6094,1,2024-03-05
6095,1,2024-06-23
6096,1,2024-06-27
6097,4,2024-05-17
6098,6,2024-06-24
6099,1,2024-02-14
6100,1,2024-10-22
6101,1,2024-10-19
6102,1,2024-10-04
6103,4,2024-08-16
6104,1,2024-07-07
6105,5,2024-07-12
6106,6,2024-09-25
6107,1,2024-02-20
6108,6,2024-08-09
6109,1,2024-01-01
6110,5,2024-07-08
6111,5,2024-09-28
6112,6,2024-04-21
6113,5,2024-07-23
6114,3,2024-07-13
6115,5,2024-07-19
6116,1,2024-10-21
6117,5,2024-05-29
6118,4,2024-09-21
6119,1,2024-08-23
6120,4,2024-09-02
6121,5,2024-02-15
6122,3,2024-05-21
6123,5,2024-06-18
6124,2,2024-08-05
6125,3,2024-08-07
6126,3,2024-04-06
6127,6,2024-01-06
6128,5,2024-08-03
6129,2,2024-02-16
6130,3,2024-08-17
6131,6,2024-08-23
6132,5,2024-07-31
6133,4,2024-02-24
6134,3,2024-10-19
6135,1,2024-07-01
6136,6,2024-10-14
6137,1,2024-06-23
6138,4,2024-08-03
6139,1,2024-05-11
6140,2,2024-01-25
6141,5,2024-02-14
6142,2,2024-08-29
6143,2,2024-06-25
6144,4,2024-10-03
6145,2,2024-09-30
6146,4,2024-10-16
6147,6,2024-06-13
6148,5,2024-10-17
6149,2,2024-03-28
6150,6,2024-06-06
6151,2,2024-07-25
6152,3,2024-07-08
6153,6,2024-09-05
6154,4,2024-02-16
6155,1,2024-08-14
6156,6,2024-03-06
6157,2,2024-06-08
6158,2,2024-08-25
6159,1,2024-07-12
6160,2,2024-07-08
6161,4,2024-07-08
6162,3,2024-01-27
6163,3,2024-04-17
6164,4,2024-10-04
6165,3,2024-02-21
6166,4,2024-04-16
6167,2,2024-04-25
6168,5,2024-06-29
6169,1,2024-10-19
6170,2,2024-05-05
6171,1,2024-08-30
6172,6,2024-10-18
6173,2,2024-08-04
6174,6,2024-11-02
6175,5,2024-08-14
6176,1,2024-09-08
6177,1,2024-01-29
6178,1,2024-04-14
6179,6,2024-09-03
6180,4,2024-06-11
6181,4,2024-05-03
6182,1,2024-06-16
6183,3,2024-09-30
6184,5,2024-07-27
6185,5,2024-04-12
6186,5,2024-08-15
6187,4,2024-04-05
6188,6,2024-01-16
6189,5,2024-04-05
6190,4,2024-07-29
6191,3,2024-05-14
6192,1,2024-05-19
6193,6,2024-07-22
6194,1,2024-10-04
6195,2,2024-07-22
6196,5,2024-03-02
6197,6,2024-04-15
6198,4,2024-05-30
6199,6,2024-04-01
6200,3,2024-02-13
6201,3,2024-10-29
6202,1,2024-07-02
6203,3,2024-09-15
6204,1,2024-01-24
6205,5,2024-04-23
6206,6,2024-11-03
6207,5,2024-07-21
6208,2,2024-10-03
6209,3,2024-09-24
6210,1,2024-11-02
6211,1,2024-09-17
6212,5,2024-09-12
6213,1,2024-07-27
6214,3,2024-10-21
6215,2,2024-02-20
6216,6,2024-01-22
6217,1,2024-04-12
6218,4,2024-07-31
6219,4,2024-09-06
6220,6,2024-09-17
6221,4,2024-06-30
6222,3,2024-04-15
6223,2,2024-08-11
6224,2,2024-05-13
6225,4,2024-03-14
6226,2,2024-04-25
6227,4,2024-10-19
6228,2,2024-04-12
6229,1,2024-10-04
6230,3,2024-05-20
6231,4,2024-01-15
6232,6,2024-07-18
6233,4,2024-03-20
6234,3,2024-09-01
6235,4,2024-05-15
6236,6,2024-01-07
6237,3,2024-08-14
6238,3,2024-01-14
6239,5,2024-04-12
6240,3,2024-06-28
6241,6,2024-05-23
6242,2,2024-03-27
6243,5,2024-07-25
6244,5,2024-09-06
6245,2,2024-03-19
6246,6,2024-10-11
6247,1,2024-02-09
6248,4,2024-02-16
6249,4,2024-06-29
6250,1,2024-01-12
6251,3,2024-08-04
6252,1,2024-10-10
6253,4,2024-08-10
6254,2,2024-09-11
6255,5,2024-10-12
6256,3,2024-05-05
6257,4,2024-02-08
6258,4,2024-10-18
6259,3,2024-08-08
6260,6,2024-01-10
6261,1,2024-09-12
6262,4,2024-10-30
6263,3,2024-04-23
6264,1,2024-04-05
6265,2,2024-06-09
6266,1,2024-09-14
6267,6,2024-09-01
6268,6,2024-07-18
6269,3,2024-01-19
6270,4,2024-09-11
6271,1,2024-07-31
6272,2,2024-06-02
6273,6,2024-05-09
6274,4,2024-08-22
6275,4,2024-09-28
6276,2,2024-07-23
6277,5,2024-07-03
6278,6,2024-03-11
6279,1,2024-08-18
6280,5,2024-10-13
6281,1,2024-09-26
6282,4,2024-05-31
6283,1,2024-05-30
6284,5,2024-06-10
6285,1,2024-09-04
6286,3,2024-04-10
6287,1,2024-10-26
6288,1,2024-02-11
6289,4,2024-03-21
6290,2,2024-02-27
6291,1,2024-06-14
6292,2,2024-07-30
6293,2,2024-01-10
6294,1,2024-06-29
6295,4,2024-08-20
6296,5,2024-06-29
6297,2,2024-08-12
6298,4,2024-11-04
6299,4,2024-10-18
6300,3,2024-06-11
6301,4,2024-06-14
6302,2,2024-07-20
6303,5,2024-03-16
6304,4,2024-01-19
6305,3,2024-08-09
6306,5,2024-07-14
6307,4,2024-06-19
6308,2,2024-08-23
6309,1,2024-08-27
6310,5,2024-08-26
6311,1,2024-07-23
6312,2,2024-10-06
6313,2,2024-02-16
6314,2,2024-05-13
6315,3,2024-06-18
6316,5,2024-10-05
6317,5,2024-04-05
6318,2,2024-05-01
6319,6,2024-02-27
6320,5,2024-01-31
6321,5,2024-01-28
6322,4,2024-06-09
6323,2,2024-10-25
6324,5,2024-03-12
6325,3,2024-08-21
6326,3,2024-06-27
6327,5,2024-06-29
6328,4,2024-03-25
6329,1,2024-06-28
6330,1,2024-08-11
6331,1,2024-09-05
6332,3,2024-06-22
6333,6,2024-09-16
6334,3,2024-07-12
6335,4,2024-01-01
6336,3,2024-02-19
6337,5,2024-09-30
6338,1,2024-11-05
6339,3,2024-03-25
6340,5,2024-01-05
6341,5,2024-04-20
6342,2,2024-03-10
6343,1,2024-09-04
6344,4,2024-01-14
6345,6,2024-03-14
6346,5,2024-04-07
6347,5,2024-09-12
6348,5,2024-10-30
6349,4,2024-10-20
6350,3,2024-01-17
6351,3,2024-09-10
6352,1,2024-01-04
6353,6,2024-02-08
6354,3,2024-02-06
6355,5,2024-02-19
6356,2,2024-05-31
6357,5,2024-02-10
6358,3,2024-01-06
6359,1,2024-04-22
6360,5,2024-10-19
6361,3,2024-03-11
6362,1,2024-01-10
6363,1,2024-07-26
6364,6,2024-04-02
6365,4,2024-05-09
6366,5,2024-08-27
6367,3,2024-02-06
6368,6,2024-03-22
6369,6,2024-04-24
6370,6,2024-08-11
6371,4,2024-01-21
6372,6,2024-07-15
6373,2,2024-02-19
6374,4,2024-04-26
6375,3,2024-01-11
6376,4,2024-11-04
6377,6,2024-03-21
6378,5,2024-04-07
6379,2,2024-08-31
6380,2,2024-10-03
6381,2,2024-08-31
6382,5,2024-10-18
6383,3,2024-05-10
6384,4,2024-03-23
6385,5,2024-06-30
6386,5,2024-07-05
6387,1,2024-03-18
6388,3,2024-11-01
6389,1,2024-07-21
6390,4,2024-09-23
6391,1,2024-08-21
6392,6,2024-03-06
6393,3,2024-01-24
6394,4,2024-03-03
6395,6,2024-05-03
6396,4,2024-04-21
6397,5,2024-03-23
6398,4,2024-09-28
6399,6,2024-10-09
6400,2,2024-06-01
6401,2,2024-05-05
6402,3,2024-03-26
6403,1,2024-06-16
6404,6,2024-10-14
6405,6,2024-03-23
6406,1,2024-03-17
6407,2,2024-10-22
6408,3,2024-01-31
6409,3,2024-07-02
6410,6,2024-01-18
6411,6,2024-07-06
6412,5,2024-07-11
6413,1,2024-02-21
6414,3,2024-09-05
6415,4,2024-10-18
6416,1,2024-10-31
6417,1,2024-01-09
6418,1,2024-08-26
6419,2,2024-01-20
6420,4,2024-06-24
6421,2,2024-01-13
6422,1,2024-09-06
6423,2,2024-10-13
6424,2,2024-02-19
6425,1,2024-04-13
6426,1,2024-02-18
6427,6,2024-08-10
6428,4,2024-04-30
6429,5,2024-08-21
6430,5,2024-03-02
6431,3,2024-03-14
6432,3,2024-05-21
6433,4,2024-09-25
6434,6,2024-05-29
6435,2,2024-08-26
6436,2,2024-05-20
6437,1,2024-04-14
6438,3,2024-09-22
6439,4,2024-03-28
6440,3,2024-04-11
6441,1,2024-08-06
6442,5,2024-10-26
6443,6,2024-01-05
6444,2,2024-01-06
6445,5,2024-09-24
6446,2,2024-06-25
6447,3,2024-02-25
6448,3,2024-02-08
6449,6,2024-04-10
6450,1,2024-01-06
6451,2,2024-09-30
6452,2,2024-05-21
6453,6,2024-07-27
6454,5,2024-05-10
6455,4,2024-07-31
6456,6,2024-05-09
6457,3,2024-01-16
6458,5,2024-01-19
6459,3,2024-05-27
6460,2,2024-03-06
6461,2,2024-03-20
6462,1,2024-02-07
6463,4,2024-01-14
6464,6,2024-04-17
6465,4,2024-07-29
6466,1,2024-05-06
6467,2,2024-09-06
6468,1,2024-02-01
6469,4,2024-04-22
6470,1,2024-04-19
6471,2,2024-09-04
6472,4,2024-06-15
6473,3,2024-05-12
6474,1,2024-03-05
6475,4,2024-07-06
6476,1,2024-09-28
6477,5,2024-03-10
6478,1,2024-07-26
6479,4,2024-02-22
6480,2,2024-08-11
6481,1,2024-09-27
6482,4,2024-03-04
6483,2,2024-10-17
6484,4,2024-09-15
6485,1,2024-03-14
6486,2,2024-07-19
6487,1,2024-06-19
6488,5,2024-10-10
6489,5,2024-02-22
6490,3,2024-05-23
6491,6,2024-07-14
6492,3,2024-05-21
6493,2,2024-09-29
6494,3,2024-05-22
6495,2,2024-07-14
6496,1,2024-06-21
6497,6,2024-02-01
6498,5,2024-06-26
6499,1,2024-10-25
6500,5,2024-10-26
6501,5,2024-10-24
6502,4,2024-09-11
6503,2,2024-07-16
6504,2,2024-06-03
6505,2,2024-03-07
6506,5,2024-02-16
6507,3,2024-09-11
6508,6,2024-05-27
6509,1,2024-06-04
6510,5,2024-01-20
6511,3,2024-09-03
6512,6,2024-06-02
6513,5,2024-03-28
6514,6,2024-03-17
6515,3,2024-10-17
6516,6,2024-07-10
6517,2,2024-09-01
6518,6,2024-02-11
6519,5,2024-08-30
6520,5,2024-08-08
6521,5,2024-09-04
6522,3,2024-06-26
6523,1,2024-09-03
6524,2,2024-07-11
6525,4,2024-07-04
6526,2,2024-11-06
6527,5,2024-06-07
6528,4,2024-06-28
6529,3,2024-07-09
6530,3,2024-06-11
6531,2,2024-01-18
6532,5,2024-01-14
6533,6,2024-07-12
6534,6,2024-09-11
6535,1,2024-04-20
6536,2,2024-06-12
6537,3,2024-05-31
6538,1,2024-05-29
6539,2,2024-06-26
6540,6,2024-05-05
6541,5,2024-05-17
6542,4,2024-02-27
6543,6,2024-06-16
6544,2,2024-05-29
6545,6,2024-08-10
6546,5,2024-06-03
6547,3,2024-07-26
6548,1,2024-11-03
6549,1,2024-11-05
6550,2,2024-07-29
6551,2,2024-03-30
6552,4,2024-10-10
6553,1,2024-03-09
6554,4,2024-05-01
6555,6,2024-01-26
6556,3,2024-09-25
6557,1,2024-03-23
6558,6,2024-01-31
6559,5,2024-09-07
6560,4,2024-03-24
6561,5,2024-04-11
6562,2,2024-09-08
6563,4,2024-04-05
6564,4,2024-02-04
6565,2,2024-05-18
6566,3,2024-03-05
6567,3,2024-07-16
6568,1,2024-01-21
6569,4,2024-08-19
6570,2,2024-06-01
6571,4,2024-10-02
6572,6,2024-05-22
6573,1,2024-10-26
6574,4,2024-09-13
6575,5,2024-08-21
6576,4,2024-06-08
6577,2,2024-04-25
6578,2,2024-11-06
6579,3,2024-03-15
6580,6,2024-09-04
6581,4,2024-01-16
6582,2,2024-04-22
6583,1,2024-04-21
6584,6,2024-09-22
6585,5,2024-05-11
6586,2,2024-09-10
6587,1,2024-01-14
6588,5,2024-05-17
6589,3,2024-07-31
6590,1,2024-09-28
6591,5,2024-05-24
6592,6,2024-05-01
6593,5,2024-05-05
6594,6,2024-09-03
6595,2,2024-01-28
6596,5,2024-09-16
6597,6,2024-01-16
6598,2,2024-10-26
6599,5,2024-05-27
6600,6,2024-01-07
6601,3,2024-09-30
6602,4,2024-05-09
6603,3,2024-06-24
6604,2,2024-03-08
6605,1,2024-03-03
6606,3,2024-08-13
6607,5,2024-08-24
6608,2,2024-07-09
6609,5,2024-06-14
6610,1,2024-02-24
6611,1,2024-06-07
6612,5,2024-03-25
6613,5,2024-02-06
6614,1,2024-09-26
6615,2,2024-02-26
6616,2,2024-05-22
6617,4,2024-01-09
6618,5,2024-09-04
6619,1,2024-04-21
6620,5,2024-06-14
6621,2,2024-03-03
6622,6,2024-10-08
6623,4,2024-07-23
6624,3,2024-07-30
6625,2,2024-06-20
6626,2,2024-04-29
6627,2,2024-10-08
6628,3,2024-10-21
6629,6,2024-04-03
6630,1,2024-04-04
6631,4,2024-02-28
6632,1,2024-04-14
6633,1,2024-04-03
6634,5,2024-01-24
6635,4,2024-01-16
6636,6,2024-01-11
6637,6,2024-08-12
6638,6,2024-01-02
6639,1,2024-07-07
6640,1,2024-04-09
6641,5,2024-01-07
6642,3,2024-04-30
6643,6,2024-04-20
6644,2,2024-07-16
6645,5,2024-02-16
6646,6,2024-02-06
6647,1,2024-03-26
6648,4,2024-11-05
6649,1,2024-07-02
6650,2,2024-06-12
6651,1,2024-05-04
6652,5,2024-03-27
6653,1,2024-02-28
6654,6,2024-08-14
6655,2,2024-10-24
6656,3,2024-06-26
6657,2,2024-09-02
6658,1,2024-11-01
6659,5,2024-08-20
6660,1,2024-04-05
6661,2,2024-05-14
6662,2,2024-01-30
6663,3,2024-02-13
6664,2,2024-10-29
6665,1,2024-05-09
6666,5,2024-01-25
6667,2,2024-01-07
6668,4,2024-08-16
6669,6,2024-06-04
6670,6,2024-05-10
6671,3,2024-09-09
6672,2,2024-06-17
6673,1,2024-03-12
6674,4,2024-06-26
6675,1,2024-05-15
6676,2,2024-09-04
6677,3,2024-01-26
6678,1,2024-08-11
6679,5,2024-01-06
6680,4,2024-01-22
6681,1,2024-03-28
6682,2,2024-04-04
6683,5,2024-04-20
6684,4,2024-03-22
6685,1,2024-08-20
6686,1,2024-07-27
6687,3,2024-10-22
6688,4,2024-10-26
6689,1,2024-09-28
6690,5,2024-04-09
6691,1,2024-06-24
6692,2,2024-01-09
6693,4,2024-06-14
6694,1,2024-10-24
6695,4,2024-06-22
6696,3,2024-07-23
6697,4,2024-08-29
6698,1,2024-07-19
6699,2,2024-09-04
6700,4,2024-01-02
6701,6,2024-04-17
6702,4,2024-09-26
6703,1,2024-05-18
6704,6,2024-06-11
6705,3,2024-01-14
6706,1,2024-08-24
6707,3,2024-05-18
6708,4,2024-05-07
6709,3,2024-07-24
6710,4,2024-05-28
6711,3,2024-05-30
6712,4,2024-05-09
6713,3,2024-02-20
6714,5,2024-01-03
6715,6,2024-04-12
6716,4,2024-05-17
6717,2,2024-01-18
6718,1,2024-10-06
6719,3,2024-07-01
6720,1,2024-02-22
6721,1,2024-04-24
6722,6,2024-10-05
6723,1,2024-07-19
6724,3,2024-09-15
6725,3,2024-01-10
6726,2,2024-04-19
6727,5,2024-04-26
6728,3,2024-02-02
6729,1,2024-07-06
6730,5,2024-10-22
6731,3,2024-08-17
6732,1,2024-09-23
6733,6,2024-06-24
6734,5,2024-05-19
6735,4,2024-06-02
6736,1,2024-10-06
6737,5,2024-08-03
6738,1,2024-04-09
6739,6,2024-09-26
6740,6,2024-01-13
6741,5,2024-02-15
6742,1,2024-07-05
6743,6,2024-09-20
6744,1,2024-09-30
6745,2,2024-11-05
6746,2,2024-02-17
6747,2,2024-10-30
6748,3,2024-09-14
6749,5,2024-02-10
6750,4,2024-05-21
6751,6,2024-07-04
6752,1,2024-05-28
6753,2,2024-01-24
6754,2,2024-10-02
6755,1,2024-06-30
6756,3,2024-06-04
6757,3,2024-09-03
6758,3,2024-10-08
6759,3,2024-07-20
6760,2,2024-10-04
6761,5,2024-05-26
6762,5,2024-04-10
6763,5,2024-02-23
6764,5,2024-05-13
6765,4,2024-11-05
6766,5,2024-09-27
6767,1,2024-05-06
6768,3,2024-01-07
6769,5,2024-07-28
6770,1,2024-02-06
6771,3,2024-01-13
6772,4,2024-06-26
6773,1,2024-08-26
6774,6,2024-09-25
6775,5,2024-07-29
6776,2,2024-01-11
6777,6,2024-07-31
6778,2,2024-08-21
6779,2,2024-07-27
6780,4,2024-06-08
6781,6,2024-04-16
6782,3,2024-02-17
6783,5,2024-01-19
6784,5,2024-07-06
6785,3,2024-08-17
6786,4,2024-10-20
6787,2,2024-09-15
6788,6,2024-05-22
6789,4,2024-01-16
6790,3,2024-02-13
6791,6,2024-10-02
6792,1,2024-06-18
6793,6,2024-02-13
6794,2,2024-04-15
6795,5,2024-02-29
6796,1,2024-01-03
6797,3,2024-10-24
6798,1,2024-08-13
6799,4,2024-07-10
6800,4,2024-03-09
6801,6,2024-08-12
6802,3,2024-10-24
6803,1,2024-07-12
6804,3,2024-04-17
6805,6,2024-09-13
6806,5,2024-07-28
6807,4,2024-01-30
6808,3,2024-03-27
6809,6,2024-02-16
6810,5,2024-05-08
6811,6,2024-03-26
6812,1,2024-03-01
6813,4,2024-08-16
6814,3,2024-06-24
6815,2,2024-01-05
6816,3,2024-08-23
6817,4,2024-03-12
6818,2,2024-11-01
6819,5,2024-05-29
6820,1,2024-02-25
6821,6,2024-02-06
6822,5,2024-01-26
6823,6,2024-09-11
6824,1,2024-06-27
6825,4,2024-09-02
6826,3,2024-06-01
6827,2,2024-09-06
6828,6,2024-03-27
6829,4,2024-01-09
6830,3,2024-07-06
6831,5,2024-07-22
6832,3,2024-03-04
6833,4,2024-04-18
6834,2,2024-04-16
6835,1,2024-07-13
6836,2,2024-06-03
6837,6,2024-05-10
6838,1,2024-03-14
6839,2,2024-10-07
6840,2,2024-10-04
6841,3,2024-08-02
6842,5,2024-04-07
6843,6,2024-01-27
6844,3,2024-08-25
6845,2,2024-06-28
6846,1,2024-02-03
6847,2,2024-03-08
6848,5,2024-02-11
6849,1,2024-04-20
6850,2,2024-05-01
6851,6,2024-02-27
6852,5,2024-01-02
6853,5,2024-01-24
6854,6,2024-10-14
6855,6,2024-03-29
6856,6,2024-08-15
6857,4,2024-02-14
6858,4,2024-02-01
6859,4,2024-03-27
6860,3,2024-03-03
6861,5,2024-05-07
6862,2,2024-02-13
6863,5,2024-10-25
6864,1,2024-05-02
6865,1,2024-01-20
6866,2,2024-03-05
6867,3,2024-04-20
6868,6,2024-08-18
6869,6,2024-01-01
6870,4,2024-03-16
6871,1,2024-08-29
6872,4,2024-10-07
6873,6,2024-06-02
6874,5,2024-08-10
6875,5,2024-09-23
6876,4,2024-06-09
6877,6,2024-10-26
6878,5,2024-06-16
6879,1,2024-01-19
6880,5,2024-08-15
6881,3,2024-01-06
6882,6,2024-06-20
6883,1,2024-02-23
6884,1,2024-10-10
6885,3,2024-07-03
6886,1,2024-05-07
6887,3,2024-08-07
6888,2,2024-06-21
6889,6,2024-05-26
6890,4,2024-08-22
6891,6,2024-09-27
6892,1,2024-01-09
6893,3,2024-08-25
6894,6,2024-03-19
6895,2,2024-01-09
6896,6,2024-02-29
6897,6,2024-09-23
6898,2,2024-09-26
6899,4,2024-05-16
6900,6,2024-03-29
6901,3,2024-09-15
6902,6,2024-05-07
6903,3,2024-01-23
6904,4,2024-08-17
6905,4,2024-01-10
6906,5,2024-07-20
6907,5,2024-09-27
6908,3,2024-01-09
6909,5,2024-02-05
6910,5,2024-05-05
6911,3,2024-02-07
6912,1,2024-08-09
6913,4,2024-05-22
6914,4,2024-06-06
6915,6,2024-05-29
6916,6,2024-08-09
6917,6,2024-04-16
6918,1,2024-05-21
6919,4,2024-03-17
6920,2,2024-02-13
6921,4,2024-07-17
6922,1,2024-05-04
6923,2,2024-04-19
6924,3,2024-02-19
6925,4,2024-05-01
6926,2,2024-01-01
6927,5,2024-05-30
6928,6,2024-04-07
6929,5,2024-08-13
6930,3,2024-09-27
6931,1,2024-03-28
6932,1,2024-02-13
6933,6,2024-08-31
6934,3,2024-05-18
6935,4,2024-06-29
6936,1,2024-02-10
6937,5,2024-04-15
6938,3,2024-03-26
6939,4,2024-10-11
6940,3,2024-07-21
6941,5,2024-04-02
6942,6,2024-08-17
6943,6,2024-08-26
6944,6,2024-02-05
6945,3,2024-05-19
6946,4,2024-07-28
6947,2,2024-07-09
6948,1,2024-10-23
6949,4,2024-10-25
6950,2,2024-10-17
6951,1,2024-02-11
6952,5,2024-06-17
6953,1,2024-05-11
6954,6,2024-02-28
6955,5,2024-01-06
6956,5,2024-01-16
6957,3,2024-08-06
6958,5,2024-04-08
6959,3,2024-04-17
6960,1,2024-06-06
6961,5,2024-07-09
6962,4,2024-08-10
6963,3,2024-02-15
6964,4,2024-09-01
6965,2,2024-06-16
6966,2,2024-01-04
6967,2,2024-03-20
6968,5,2024-01-28
6969,1,2024-09-03
6970,4,2024-03-28
6971,2,2024-08-02
6972,5,2024-04-08
6973,4,2024-04-16
6974,2,2024-05-11
6975,3,2024-05-13
6976,3,2024-09-19
6977,2,2024-04-06
6978,6,2024-03-11
6979,6,2024-06-04
6980,6,2024-04-29
6981,6,2024-09-30
6982,5,2024-06-16
6983,1,2024-08-24
6984,3,2024-02-22
6985,4,2024-06-07
6986,4,2024-10-14
6987,3,2024-09-12
6988,4,2024-04-25
6989,4,2024-11-05
6990,6,2024-06-22
6991,3,2024-01-17
6992,1,2024-04-23
6993,3,2024-05-15
6994,4,2024-10-09
6995,4,2024-05-15
6996,6,2024-05-06
6997,6,2024-11-06
6998,3,2024-09-26
6999,6,2024-08-17
7000,6,2024-04-16
7001,5,2024-03-08
7002,2,2024-06-02
7003,6,2024-06-20
7004,6,2024-01-02
7005,5,2024-02-21
7006,4,2024-07-26
7007,1,2024-02-05
7008,2,2024-08-01
7009,3,2024-02-04
7010,5,2024-10-17
7011,5,2024-05-21
7012,2,2024-05-30
7013,5,2024-06-11
7014,3,2024-05-01
7015,2,2024-01-20
7016,1,2024-08-09
7017,5,2024-09-24
7018,3,2024-05-28
7019,2,2024-02-11
7020,6,2024-10-03
7021,4,2024-08-01
7022,4,2024-06-23
7023,4,2024-09-02
7024,3,2024-01-06
7025,1,2024-07-03
7026,5,2024-10-04
7027,4,2024-01-04
7028,1,2024-05-11
7029,1,2024-09-22
7030,4,2024-01-01
7031,3,2024-02-20
7032,1,2024-06-27
7033,4,2024-10-04
7034,3,2024-10-08
7035,5,2024-03-09
7036,4,2024-06-04
7037,2,2024-08-12
7038,1,2024-06-01
7039,1,2024-05-07
7040,5,2024-08-03
7041,3,2024-04-25
7042,3,2024-04-20
7043,2,2024-09-21
7044,6,2024-09-16
7045,1,2024-04-21
7046,1,2024-02-16
7047,6,2024-04-13
7048,6,2024-02-18
7049,5,2024-05-13
7050,4,2024-10-20
7051,3,2024-03-10
7052,4,2024-02-26
7053,1,2024-09-14
7054,3,2024-01-10
7055,5,2024-08-28
7056,6,2024-09-11
7057,1,2024-09-24
7058,1,2024-07-21
7059,1,2024-06-16
7060,6,2024-07-03
7061,1,2024-09-27
7062,6,2024-02-10
7063,2,2024-06-28
7064,5,2024-01-30
7065,3,2024-05-03
7066,6,2024-03-09
7067,6,2024-05-18
7068,3,2024-01-08
7069,3,2024-03-05
7070,5,2024-02-29
7071,3,2024-03-20
7072,6,2024-07-08
