id_aluno,id_disciplina,data_inscricao
5907,4,2024-03-28
5908,2,2024-04-25
5909,3,2024-06-21
5910,3,2024-10-18
5911,1,2024-07-02
5912,4,2024-04-13
5913,2,2024-08-14
5914,4,2024-07-27
5915,1,2024-09-14
5916,3,2024-08-23
5917,2,2024-08-27
5918,2,2024-04-24
5919,1,2024-03-19
5920,3,2024-04-13
5921,1,2024-06-03
5922,1,2024-09-29
5923,3,2024-10-21
5924,3,2024-09-20
5925,1,2024-04-05
5926,1,2024-04-19
5927,4,2024-04-07
5928,2,2024-05-25
5929,4,2024-07-21
5930,2,2024-06-20
5931,2,2024-04-13
5932,3,2024-04-25
5933,2,2024-10-11
5934,2,2024-04-15
5935,4,2024-08-30
5936,3,2024-01-05
5937,1,2024-04-17
5938,3,2024-01-28
5939,2,2024-01-29
5940,1,2024-05-09
5941,3,2024-08-13
5942,4,2024-05-21
5943,2,2024-02-27
5944,1,2024-04-19
5945,1,2024-07-26
5946,2,2024-02-08
5947,4,2024-06-25
5948,1,2024-08-21
5949,2,2024-07-22
5950,2,2024-08-31
5951,3,2024-05-31
5952,1,2024-02-10
5953,3,2024-05-25
5954,2,2024-05-15
5955,3,2024-06-23
5956,4,2024-02-01
5957,1,2024-04-09
5958,4,2024-04-11
5959,3,2024-01-10
5960,4,2024-02-02
5961,3,2024-07-11
5962,3,2024-01-22
5963,4,2024-01-15
5964,2,2024-08-14
5965,1,2024-08-03
5966,4,2024-02-06
5967,2,2024-05-31
5968,4,2024-09-15
5969,1,2024-05-02
5970,4,2024-04-17
5971,3,2024-03-14
5972,1,2024-07-25
5973,2,2024-09-22
5974,2,2024-11-06
5975,2,2024-06-23
5976,3,2024-08-31
5977,4,2024-09-12
5978,4,2024-02-08
5979,4,2024-09-17
5980,3,2024-10-27
5981,3,2024-01-28
5982,1,2024-02-04
5983,4,2024-07-04
5984,2,2024-10-19
5985,1,2024-05-14
5986,2,2024-07-26
5987,4,2024-09-28
5988,1,2024-10-06
5989,1,2024-08-07
5990,3,2024-08-26
5991,2,2024-06-14
5992,3,2024-09-08
5993,2,2024-06-15
5994,4,2024-03-30
5995,2,2024-09-26
5996,4,2024-08-03
5997,3,2024-01-27
5998,2,2024-03-08
5999,2,2024-10-21
6000,1,2024-03-03
6001,4,2024-02-07
6002,3,2024-04-01
6003,3,2024-03-14
6004,1,2024-10-18
6005,4,2024-05-05
6006,2,2024-01-30
6007,2,2024-07-22
6008,3,2024-09-04
6009,3,2024-11-02
6010,1,2024-03-20
6011,2,2024-01-21
6012,4,2024-08-18
6013,4,2024-07-22
6014,3,2024-09-24
6015,4,2024-06-15
6016,2,2024-03-06
6017,1,2024-06-30
6018,1,2024-01-05
6019,2,2024-06-19
6020,3,2024-03-09
6021,3,2024-01-08
6022,2,2024-06-09
6023,4,2024-01-08
6024,4,2024-10-23
6025,2,2024-03-16
6026,1,2024-09-06
6027,3,2024-06-30
6028,2,2024-05-02
6029,1,2024-10-23
6030,4,2024-04-30
6031,4,2024-05-27
6032,1,2024-07-29
6033,3,2024-08-07
6034,3,2024-02-01
6035,1,2024-08-30
6036,1,2024-06-30
6037,1,2024-02-18
6038,3,2024-10-31
6039,1,2024-05-09
6040,3,2024-10-11
6041,2,2024-05-19
6042,2,2024-03-31
6043,1,2024-04-02
6044,2,2024-03-15
6045,4,2024-07-21
6046,2,2024-06-05
6047,2,2024-10-08
6048,4,2024-07-20
6049,4,2024-07-21
6050,3,2024-03-06
6051,1,2024-07-10
6052,2,2024-02-28
6053,3,2024-06-30
6054,3,2024-05-13
6055,1,2024-05-04
6056,4,2024-01-25
6057,2,2024-03-07
6058,3,2024-04-20
6059,1,2024-04-27
6060,3,2024-09-24
6061,3,2024-02-23
6062,1,2024-03-27
6063,1,2024-03-13
6064,4,2024-10-20
6065,2,2024-01-27
6066,4,2024-02-23
6067,3,2024-10-30
6068,3,2024-10-14
6069,4,2024-08-07
6070,2,2024-02-09
6071,2,2024-08-05
6072,4,2024-03-27
6073,1,2024-09-02
6074,4,2024-09-08
6075,4,2024-05-09
6076,2,2024-10-26
6077,1,2024-04-02
6078,2,2024-06-07
6079,1,2024-10-22
6080,4,2024-01-04
6081,2,2024-04-16
6082,4,2024-05-02
6083,2,2024-04-29
6084,4,2024-04-09
6085,1,2024-01-13
6086,4,2024-02-19
6087,1,2024-06-17
6088,2,2024-04-13
6089,1,2024-07-25
6090,2,2024-10-07
6091,1,2024-03-09
6092,4,2024-01-15
6093,3,2024-05-06
6094,4,2024-02-13
6095,4,2024-10-14
6096,1,2024-03-19
6097,1,2024-06-14
6098,2,2024-09-24
6099,4,2024-11-05
6100,3,2024-10-17
6101,1,2024-04-28
6102,1,2024-07-06
6103,4,2024-02-25
6104,2,2024-01-18
6105,1,2024-03-08
6106,1,2024-08-24
6107,2,2024-02-29
6108,1,2024-09-02
6109,1,2024-01-12
6110,3,2024-01-17
6111,3,2024-05-04
6112,4,2024-04-09
6113,4,2024-03-19
6114,4,2024-07-20
6115,3,2024-09-10
6116,1,2024-06-12
6117,2,2024-03-07
6118,3,2024-07-23
6119,2,2024-08-04
6120,3,2024-07-17
6121,4,2024-05-22
6122,1,2024-08-21
6123,3,2024-01-09
6124,3,2024-07-14
6125,4,2024-05-17
6126,4,2024-03-27
6127,3,2024-05-15
6128,2,2024-07-25
6129,4,2024-04-20
6130,2,2024-08-20
6131,2,2024-09-17
6132,2,2024-07-14
6133,3,2024-08-02
6134,4,2024-10-04
6135,3,2024-01-19
6136,3,2024-04-18
6137,4,2024-02-18
6138,3,2024-06-20
6139,1,2024-07-11
6140,2,2024-01-28
6141,4,2024-08-06
6142,4,2024-09-14
6143,3,2024-02-07
6144,2,2024-10-08
6145,3,2024-02-17
6146,1,2024-10-31
6147,3,2024-11-02
6148,1,2024-04-21
6149,3,2024-03-10
6150,3,2024-08-10
6151,4,2024-08-19
6152,3,2024-04-14
6153,3,2024-01-11
6154,2,2024-10-20
6155,4,2024-08-16
6156,4,2024-10-13
6157,2,2024-07-08
6158,2,2024-04-29
6159,2,2024-03-06
6160,4,2024-10-11
6161,3,2024-10-03
6162,3,2024-07-25
6163,3,2024-10-15
6164,2,2024-01-23
6165,4,2024-02-23
6166,1,2024-04-29
6167,1,2024-05-04
6168,2,2024-02-28
6169,1,2024-09-27
6170,4,2024-03-11
6171,3,2024-02-08
6172,3,2024-04-09
6173,1,2024-08-09
6174,4,2024-05-08
6175,1,2024-09-06
6176,3,2024-11-02
6177,4,2024-03-11
6178,3,2024-05-17
6179,2,2024-05-28
6180,1,2024-10-27
6181,4,2024-06-21
6182,3,2024-05-06
6183,4,2024-07-19
6184,1,2024-06-14
6185,4,2024-01-07
6186,1,2024-01-20
6187,1,2024-06-08
6188,1,2024-02-13
6189,3,2024-10-04
6190,1,2024-01-09
6191,1,2024-05-04
6192,1,2024-05-27
6193,3,2024-06-23
6194,3,2024-07-14
6195,4,2024-09-26
6196,2,2024-06-17
6197,3,2024-08-16
6198,2,2024-04-07
6199,2,2024-04-19
6200,3,2024-09-04
6201,4,2024-05-09
6202,3,2024-02-01
6203,1,2024-09-25
6204,3,2024-05-13
6205,1,2024-04-22
6206,4,2024-04-12
6207,4,2024-08-25
6208,4,2024-02-03
6209,4,2024-06-18
6210,4,2024-07-03
6211,3,2024-03-09
6212,3,2024-01-22
6213,3,2024-01-16
6214,3,2024-09-14
6215,3,2024-07-20
6216,1,2024-11-03
6217,1,2024-10-02
6218,4,2024-02-24
6219,2,2024-05-04
6220,3,2024-03-20
6221,2,2024-04-02
6222,3,2024-06-08
6223,1,2024-03-02
6224,4,2024-06-10
6225,4,2024-05-03
6226,2,2024-09-19
6227,2,2024-07-05
6228,3,2024-08-07
6229,3,2024-06-23
6230,2,2024-01-13
6231,4,2024-04-17
6232,4,2024-10-13
6233,1,2024-06-15
6234,3,2024-05-31
6235,1,2024-10-11
6236,1,2024-07-23
6237,1,2024-01-02
6238,1,2024-05-29
6239,2,2024-02-22
6240,3,2024-03-02
6241,4,2024-09-22
6242,3,2024-03-18
6243,1,2024-09-13
6244,4,2024-06-25
6245,1,2024-06-23
6246,3,2024-02-19
6247,4,2024-08-18
6248,4,2024-03-11
6249,4,2024-08-04
6250,3,2024-10-12
6251,3,2024-07-27
6252,4,2024-04-01
6253,2,2024-06-12
6254,1,2024-03-28
6255,1,2024-09-11
6256,2,2024-01-22
6257,4,2024-09-29
6258,2,2024-05-03
6259,1,2024-01-17
6260,4,2024-08-11
6261,4,2024-06-23
6262,2,2024-01-08
6263,1,2024-02-04
6264,2,2024-01-17
6265,4,2024-01-22
6266,3,2024-02-03
6267,3,2024-06-25
6268,1,2024-04-29
6269,2,2024-01-29
6270,1,2024-01-18
6271,1,2024-02-20
6272,3,2024-10-05
6273,2,2024-11-06
6274,4,2024-08-27
6275,4,2024-06-06
6276,1,2024-08-02
6277,4,2024-06-20
6278,2,2024-08-31
6279,4,2024-05-12
6280,2,2024-10-16
6281,1,2024-07-17
6282,4,2024-09-02
6283,1,2024-10-02
6284,3,2024-01-21
6285,4,2024-01-17
6286,3,2024-05-01
6287,1,2024-09-19
6288,4,2024-06-16
6289,1,2024-08-01
6290,1,2024-02-15
6291,1,2024-01-30
6292,4,2024-05-17
6293,3,2024-05-10
6294,4,2024-08-06
6295,3,2024-04-08
6296,1,2024-06-16
6297,3,2024-03-22
6298,1,2024-02-17
6299,1,2024-04-16
6300,1,2024-05-15
6301,4,2024-09-16
6302,3,2024-06-13
6303,1,2024-04-04
6304,1,2024-07-26
6305,2,2024-01-18
6306,4,2024-05-08
6307,2,2024-03-15
6308,2,2024-06-25
6309,2,2024-04-04
6310,4,2024-08-03
6311,3,2024-10-06
6312,2,2024-01-26
6313,3,2024-08-21
6314,3,2024-10-19
6315,2,2024-06-21
6316,1,2024-03-06
6317,3,2024-10-05
6318,4,2024-10-04
6319,4,2024-06-28
6320,2,2024-06-08
6321,1,2024-06-17
6322,2,2024-03-06
6323,2,2024-06-04
6324,4,2024-01-11
6325,2,2024-01-15
6326,2,2024-10-07
6327,3,2024-06-24
6328,1,2024-11-01
6329,1,2024-10-03
6330,2,2024-08-27
6331,1,2024-04-26
6332,3,2024-01-24
6333,1,2024-10-12
6334,3,2024-08-21
6335,2,2024-01-10
6336,2,2024-02-15
6337,3,2024-10-23
6338,4,2024-01-31
6339,4,2024-09-11
6340,4,2024-08-04
6341,2,2024-08-29
6342,2,2024-10-03
6343,2,2024-11-05
6344,1,2024-05-08
6345,2,2024-10-28
6346,1,2024-04-19
6347,3,2024-02-27
6348,4,2024-01-27
6349,3,2024-09-20
6350,4,2024-09-05
6351,4,2024-02-23
6352,3,2024-02-05
6353,3,2024-10-18
6354,3,2024-01-03
6355,2,2024-03-17
6356,1,2024-04-28
6357,1,2024-02-04
6358,4,2024-04-05
6359,1,2024-05-11
6360,3,2024-02-02
6361,4,2024-05-27
6362,1,2024-06-22
6363,2,2024-02-18
6364,3,2024-10-01
6365,4,2024-01-12
6366,1,2024-07-07
6367,4,2024-08-11
6368,2,2024-08-16
6369,3,2024-05-01
6370,2,2024-05-25
6371,2,2024-01-07
6372,2,2024-08-24
6373,4,2024-03-21
6374,1,2024-05-06
6375,1,2024-06-10
6376,1,2024-04-09
6377,2,2024-04-16
6378,4,2024-07-05
6379,1,2024-02-24
6380,3,2024-09-08
6381,2,2024-02-21
6382,2,2024-08-19
6383,1,2024-08-03
6384,1,2024-04-14
6385,2,2024-01-19
6386,1,2024-10-10
6387,3,2024-08-03
6388,1,2024-10-31
6389,2,2024-02-27
6390,4,2024-05-14
6391,3,2024-05-04
6392,2,2024-05-27
6393,1,2024-02-24
6394,1,2024-10-07
6395,3,2024-09-23
6396,3,2024-04-01
6397,4,2024-05-02
6398,2,2024-08-18
6399,4,2024-01-21
6400,4,2024-05-20
6401,2,2024-08-27
6402,3,2024-05-26
6403,3,2024-04-14
6404,2,2024-02-05
6405,3,2024-10-30
6406,1,2024-09-18
6407,1,2024-02-19
6408,1,2024-02-27
6409,1,2024-08-20
6410,1,2024-05-20
6411,3,2024-09-23
6412,4,2024-02-09
6413,2,2024-09-11
6414,1,2024-06-26
6415,4,2024-03-24
6416,3,2024-05-31
6417,2,2024-04-02
6418,4,2024-04-11
6419,3,2024-05-10
6420,3,2024-08-30
6421,3,2024-02-05
6422,4,2024-03-31
6423,3,2024-05-29
6424,2,2024-04-17
6425,1,2024-03-30
6426,1,2024-03-23
6427,1,2024-01-21
6428,4,2024-09-20
6429,2,2024-10-25
6430,2,2024-05-03
6431,3,2024-03-06
6432,4,2024-11-06
6433,2,2024-09-23
6434,2,2024-10-19
6435,1,2024-10-31
6436,4,2024-01-06
6437,1,2024-05-29
6438,3,2024-05-15
6439,4,2024-07-07
6440,1,2024-06-28
6441,2,2024-06-19
6442,4,2024-01-13
6443,4,2024-11-06
6444,3,2024-02-10
6445,3,2024-01-11
6446,4,2024-03-02
6447,3,2024-05-02
6448,4,2024-08-24
6449,4,2024-08-11
6450,1,2024-10-04
6451,2,2024-03-03
6452,3,2024-03-18
6453,1,2024-05-25
6454,2,2024-08-09
6455,2,2024-10-10
6456,2,2024-09-20
6457,1,2024-08-23
6458,2,2024-03-14
6459,1,2024-03-30
6460,4,2024-04-12
6461,4,2024-10-01
6462,1,2024-03-11
6463,1,2024-01-25
6464,2,2024-07-21
6465,2,2024-04-19
6466,1,2024-07-31
6467,1,2024-10-23
6468,1,2024-06-10
6469,1,2024-10-19
6470,1,2024-05-08
6471,4,2024-08-01
6472,1,2024-06-20
6473,3,2024-09-10
6474,3,2024-02-15
6475,2,2024-07-18
6476,3,2024-03-26
6477,1,2024-01-31
6478,3,2024-02-14
6479,2,2024-10-04
6480,1,2024-09-14
6481,1,2024-03-25
6482,1,2024-06-11
6483,3,2024-08-30
6484,4,2024-04-27
6485,3,2024-06-21
6486,2,2024-09-18
6487,1,2024-03-28
6488,4,2024-09-26
6489,3,2024-04-02
6490,3,2024-03-16
6491,3,2024-02-04
6492,1,2024-09-20
6493,3,2024-04-15
6494,1,2024-09-20
6495,1,2024-04-05
6496,4,2024-10-24
6497,2,2024-02-28
6498,1,2024-01-29
6499,4,2024-05-10
6500,1,2024-05-26
6501,2,2024-03-31
6502,4,2024-09-01
6503,2,2024-05-06
6504,4,2024-04-27
6505,4,2024-08-15
6506,4,2024-01-10
6507,3,2024-09-22
6508,4,2024-03-10
6509,1,2024-09-25
6510,1,2024-03-10
6511,3,2024-07-09
6512,3,2024-06-04
6513,1,2024-04-22
6514,2,2024-01-31
6515,2,2024-09-28
6516,4,2024-10-28
6517,4,2024-03-28
6518,2,2024-09-01
6519,1,2024-08-17
6520,2,2024-09-20
6521,4,2024-09-26
6522,3,2024-02-13
6523,4,2024-01-12
6524,4,2024-02-26
6525,2,2024-09-24
6526,1,2024-08-27
6527,4,2024-08-25
6528,1,2024-01-20
6529,2,2024-04-26
6530,3,2024-10-16
6531,1,2024-01-25
6532,3,2024-02-24
6533,1,2024-10-13
6534,1,2024-05-29
6535,1,2024-04-14
6536,1,2024-08-22
6537,2,2024-09-12
6538,1,2024-05-18
6539,2,2024-06-19
6540,1,2024-04-23
6541,2,2024-10-28
6542,2,2024-07-13
6543,1,2024-03-31
6544,2,2024-03-07
6545,3,2024-02-04
6546,4,2024-04-22
6547,1,2024-01-01
6548,1,2024-02-22
6549,3,2024-08-13
6550,4,2024-02-11
6551,2,2024-05-02
6552,3,2024-10-22
6553,3,2024-10-18
6554,1,2024-05-06
6555,1,2024-05-13
6556,1,2024-04-29
6557,1,2024-01-24
6558,4,2024-07-13
6559,3,2024-08-15
6560,1,2024-06-21
6561,2,2024-06-03
6562,3,2024-08-20
6563,2,2024-07-18
6564,3,2024-10-03
6565,4,2024-09-23
6566,4,2024-07-05
6567,3,2024-11-02
6568,3,2024-08-25
6569,3,2024-05-10
6570,4,2024-03-26
6571,1,2024-09-17
6572,3,2024-06-13
6573,1,2024-08-29
6574,4,2024-04-29
6575,1,2024-02-18
6576,1,2024-03-19
6577,3,2024-10-20
6578,4,2024-01-05
6579,3,2024-06-03
6580,3,2024-06-29
6581,2,2024-07-10
6582,4,2024-07-08
6583,1,2024-08-26
6584,1,2024-08-19
6585,4,2024-01-21
6586,3,2024-01-28
6587,1,2024-06-28
6588,3,2024-02-26
6589,3,2024-03-17
6590,1,2024-08-28
6591,2,2024-01-16
6592,2,2024-01-19
6593,1,2024-08-28
6594,2,2024-03-04
6595,3,2024-04-22
6596,4,2024-10-16
6597,3,2024-06-28
6598,2,2024-03-20
6599,2,2024-10-26
6600,3,2024-02-22
6601,4,2024-08-16
6602,4,2024-08-05
6603,2,2024-08-16
6604,4,2024-04-26
6605,2,2024-02-04
6606,4,2024-04-26
6607,2,2024-07-28
6608,4,2024-02-02
6609,2,2024-10-07
6610,3,2024-03-19
6611,2,2024-08-23
6612,1,2024-04-07
6613,1,2024-09-17
6614,4,2024-03-31
6615,1,2024-04-16
6616,1,2024-10-02
6617,2,2024-10-04
6618,2,2024-06-25
6619,1,2024-08-16
6620,4,2024-02-02
6621,3,2024-01-21
6622,4,2024-08-23
6623,4,2024-03-04
6624,1,2024-02-06
6625,1,2024-01-21
6626,1,2024-06-25
6627,4,2024-08-10
6628,2,2024-10-21
6629,3,2024-09-01
6630,2,2024-07-12
6631,2,2024-07-20
6632,2,2024-01-11
6633,2,2024-08-03
6634,4,2024-03-29
6635,3,2024-03-15
6636,1,2024-04-26
6637,3,2024-10-16
6638,2,2024-10-07
6639,2,2024-07-11
6640,1,2024-09-22
6641,1,2024-02-09
6642,2,2024-08-25
6643,3,2024-05-22
6644,2,2024-10-29
6645,2,2024-06-07
6646,3,2024-05-06
6647,1,2024-09-19
6648,1,2024-08-09
6649,3,2024-04-01
6650,2,2024-09-30
6651,2,2024-06-16
6652,3,2024-10-20
6653,3,2024-10-14
6654,1,2024-03-26
6655,4,2024-06-25
6656,1,2024-07-28
6657,2,2024-07-05
6658,4,2024-04-29
6659,1,2024-08-04
6660,2,2024-06-25
6661,3,2024-03-09
6662,3,2024-02-25
6663,2,2024-09-01
6664,4,2024-06-10
6665,1,2024-01-19
6666,2,2024-03-13
6667,2,2024-05-01
6668,4,2024-10-24
6669,4,2024-07-29
6670,4,2024-02-14
6671,2,2024-01-28
6672,3,2024-05-02
6673,1,2024-08-22
6674,3,2024-06-18
6675,1,2024-01-05
6676,4,2024-03-26
6677,2,2024-06-26
6678,3,2024-09-16
6679,3,2024-04-16
6680,1,2024-10-28
6681,3,2024-10-02
6682,1,2024-01-23
6683,4,2024-02-27
6684,1,2024-03-10
6685,2,2024-08-13
6686,4,2024-05-30
6687,3,2024-05-15
6688,2,2024-09-13
6689,2,2024-02-19
6690,2,2024-05-09
6691,1,2024-02-29
6692,3,2024-01-13
6693,1,2024-03-12
6694,4,2024-01-28
6695,2,2024-06-20
6696,2,2024-10-27
6697,2,2024-01-22
6698,3,2024-07-01
6699,3,2024-01-18
6700,2,2024-05-27
6701,3,2024-07-07
6702,1,2024-03-20
6703,2,2024-10-24
6704,3,2024-05-11
6705,2,2024-05-03
6706,2,2024-07-30
6707,3,2024-08-11
6708,4,2024-04-21
6709,4,2024-03-22
6710,3,2024-03-14
6711,3,2024-06-21
6712,4,2024-04-29
6713,1,2024-09-22
6714,3,2024-02-23
6715,3,2024-07-16
6716,1,2024-01-24
6717,1,2024-08-15
6718,2,2024-09-10
6719,3,2024-07-18
6720,2,2024-08-31
6721,3,2024-05-26
6722,3,2024-03-14
6723,3,2024-01-23
6724,1,2024-04-14
6725,2,2024-06-24
6726,4,2024-09-27
6727,1,2024-04-12
6728,1,2024-07-17
6729,3,2024-09-09
6730,1,2024-09-13
6731,1,2024-03-12
6732,2,2024-06-13
6733,3,2024-06-05
6734,2,2024-01-18
6735,4,2024-01-07
6736,3,2024-02-19
6737,2,2024-08-20
6738,3,2024-10-14
6739,2,2024-06-01
6740,1,2024-04-02
6741,2,2024-04-03
6742,1,2024-03-07
6743,1,2024-07-26
6744,1,2024-04-10
6745,3,2024-10-09
6746,2,2024-09-09
6747,4,2024-10-13
6748,2,2024-08-26
6749,2,2024-03-15
6750,2,2024-02-15
6751,2,2024-01-03
6752,3,2024-04-27
6753,2,2024-04-11
6754,3,2024-10-11
6755,2,2024-06-05
6756,4,2024-10-10
6757,2,2024-06-15
6758,2,2024-01-03
6759,1,2024-02-13
6760,2,2024-08-07
6761,2,2024-07-14
6762,1,2024-04-11
6763,3,2024-10-29
6764,3,2024-06-01
6765,3,2024-07-14
6766,2,2024-05-08
6767,1,2024-07-08
6768,1,2024-10-23
6769,1,2024-10-21
6770,2,2024-05-04
6771,2,2024-05-19
6772,4,2024-08-24
6773,2,2024-04-09
6774,2,2024-10-25
6775,4,2024-04-20
6776,1,2024-06-23
6777,2,2024-07-01
6778,1,2024-06-28
6779,4,2024-04-27
6780,1,2024-01-08
6781,3,2024-06-23
6782,4,2024-09-23
6783,3,2024-09-26
6784,4,2024-04-20
6785,1,2024-01-16
6786,1,2024-07-26
6787,1,2024-05-15
6788,1,2024-09-25
6789,4,2024-08-03
6790,1,2024-07-27
6791,4,2024-02-27
6792,3,2024-09-08
6793,2,2024-07-25
6794,1,2024-07-13
6795,1,2024-02-05
6796,3,2024-05-26
6797,4,2024-10-30
6798,2,2024-04-09
6799,1,2024-01-22
6800,3,2024-01-04
6801,1,2024-06-17
6802,1,2024-07-08
6803,1,2024-05-03
6804,1,2024-08-29
6805,3,2024-06-15
6806,2,2024-04-14
6807,1,2024-08-20
6808,4,2024-09-04
6809,1,2024-01-31
6810,2,2024-08-01
6811,2,2024-01-05
6812,1,2024-10-08
6813,1,2024-05-31
6814,3,2024-06-22
6815,3,2024-10-30
6816,3,2024-10-21
6817,2,2024-07-31
6818,2,2024-03-31
6819,3,2024-08-23
6820,4,2024-01-31
6821,4,2024-07-04
6822,1,2024-04-04
6823,3,2024-03-01
6824,1,2024-07-25
6825,4,2024-02-18
6826,4,2024-05-11
6827,2,2024-10-29
6828,1,2024-03-19
6829,3,2024-08-13
6830,3,2024-01-05
6831,2,2024-07-03
6832,1,2024-07-22
6833,3,2024-03-30
6834,2,2024-07-18
6835,3,2024-03-07
6836,1,2024-11-04
6837,3,2024-09-02
6838,4,2024-01-27
6839,1,2024-02-09
6840,3,2024-05-28
6841,1,2024-04-17
6842,1,2024-10-15
6843,1,2024-06-14
6844,3,2024-08-25
6845,4,2024-02-07
6846,4,2024-09-24
6847,3,2024-10-01
6848,4,2024-09-19
6849,2,2024-04-08
6850,4,2024-01-02
6851,3,2024-06-22
6852,2,2024-01-16
6853,3,2024-07-07
6854,3,2024-01-25
6855,2,2024-04-08
6856,1,2024-08-10
6857,2,2024-06-04
6858,2,2024-04-07
6859,3,2024-02-25
6860,1,2024-06-01
6861,4,2024-04-22
6862,2,2024-03-23
6863,2,2024-05-03
6864,3,2024-05-24
6865,3,2024-08-08
6866,4,2024-03-09
6867,3,2024-04-22
6868,1,2024-05-18
6869,2,2024-01-04
6870,4,2024-02-14
6871,1,2024-04-24
6872,3,2024-10-17
6873,4,2024-05-17
6874,2,2024-04-10
6875,1,2024-10-12
6876,2,2024-05-28
6877,2,2024-10-24
6878,4,2024-05-17
6879,1,2024-03-11
6880,2,2024-03-14
6881,2,2024-08-11
6882,4,2024-04-26
6883,4,2024-08-17
6884,3,2024-09-05
6885,1,2024-09-19
6886,4,2024-06-14
6887,4,2024-03-18
6888,3,2024-08-16
6889,4,2024-11-03
6890,1,2024-04-06
6891,2,2024-09-08
6892,1,2024-10-03
6893,4,2024-01-13
6894,4,2024-04-30
6895,3,2024-04-04
6896,3,2024-09-06
6897,3,2024-03-23
6898,2,2024-04-18
6899,4,2024-01-29
6900,2,2024-06-05
6901,2,2024-04-23
6902,1,2024-11-03
6903,4,2024-10-26
6904,1,2024-03-18
6905,4,2024-02-22
6906,3,2024-04-05
6907,1,2024-08-05
6908,2,2024-02-01
6909,3,2024-03-04
6910,2,2024-07-12
6911,3,2024-10-28
6912,2,2024-02-12
6913,4,2024-07-10
6914,4,2024-02-22
6915,2,2024-01-13
6916,1,2024-08-02
6917,3,2024-10-19
6918,4,2024-10-05
6919,2,2024-08-22
6920,4,2024-07-19
6921,2,2024-07-15
6922,2,2024-02-21
6923,1,2024-02-19
6924,3,2024-08-06
6925,2,2024-06-24
6926,1,2024-10-03
6927,2,2024-02-13
6928,1,2024-10-26
6929,2,2024-07-24
6930,2,2024-09-17
6931,3,2024-01-22
6932,1,2024-04-28
6933,1,2024-02-03
6934,3,2024-04-07
6935,2,2024-03-29
6936,3,2024-02-08
6937,3,2024-05-11
6938,1,2024-06-23
6939,1,2024-10-15
6940,2,2024-03-29
6941,2,2024-01-30
6942,2,2024-09-13
6943,1,2024-09-24
6944,2,2024-08-17
6945,4,2024-09-19
6946,2,2024-05-25
6947,4,2024-03-05
6948,1,2024-02-09
6949,4,2024-05-19
6950,4,2024-03-29
6951,2,2024-04-15
6952,3,2024-07-28
6953,3,2024-01-18
6954,4,2024-11-06
6955,2,2024-05-19
6956,4,2024-06-05
6957,2,2024-09-22
6958,1,2024-08-12
6959,4,2024-07-22
6960,1,2024-02-27
6961,1,2024-07-25
6962,1,2024-02-20
6963,2,2024-07-26
6964,4,2024-02-17
6965,1,2024-04-12
6966,3,2024-01-04
6967,4,2024-02-11
6968,3,2024-04-28
6969,2,2024-03-12
6970,2,2024-06-12
6971,4,2024-08-28
6972,4,2024-02-11
6973,2,2024-09-04
6974,3,2024-10-15
6975,4,2024-05-17
6976,3,2024-04-10
6977,1,2024-06-23
6978,4,2024-10-20
6979,1,2024-04-12
6980,1,2024-07-03
6981,1,2024-05-28
6982,3,2024-02-02
6983,4,2024-03-31
6984,3,2024-09-05
6985,2,2024-02-06
6986,2,2024-09-26
6987,1,2024-05-10
6988,3,2024-06-12
6989,4,2024-04-01
6990,3,2024-04-13
6991,2,2024-08-29
6992,4,2024-01-05
6993,2,2024-06-12
6994,3,2024-05-22
6995,3,2024-02-18
6996,2,2024-01-28
6997,4,2024-04-24
6998,2,2024-01-23
6999,1,2024-07-07
7000,1,2024-06-18
7001,3,2024-02-10
7002,3,2024-08-08
7003,4,2024-08-28
7004,1,2024-03-12
7005,4,2024-07-13
7006,4,2024-10-16
7007,2,2024-06-10
7008,4,2024-03-19
7009,2,2024-09-28
7010,4,2024-09-07
7011,1,2024-10-31
7012,2,2024-09-10
7013,3,2024-09-09
7014,4,2024-11-02
7015,2,2024-10-29
7016,3,2024-03-22
7017,3,2024-09-24
7018,4,2024-07-23
7019,1,2024-05-20
7020,4,2024-10-02
7021,2,2024-06-25
7022,2,2024-02-23
7023,4,2024-06-21
7024,4,2024-04-12
7025,2,2024-03-01
7026,3,2024-02-28
7027,2,2024-08-23
7028,3,2024-02-16
7029,1,2024-02-10
7030,1,2024-08-17
7031,2,2024-11-02
7032,3,2024-02-18
7033,1,2024-06-14
7034,4,2024-01-16
7035,3,2024-05-09
7036,4,2024-03-06
7037,4,2024-09-23
7038,1,2024-08-30
7039,4,2024-05-25
7040,4,2024-05-24
7041,4,2024-07-12
7042,1,2024-02-16
7043,3,2024-05-18
7044,2,2024-06-05
7045,2,2024-05-03
7046,4,2024-03-29
7047,2,2024-05-10
7048,3,2024-08-24
7049,2,2024-10-19
7050,3,2024-09-15
7051,4,2024-09-01
7052,2,2024-09-11
7053,1,2024-02-15
7054,1,2024-06-07
7055,2,2024-03-17
7056,4,2024-02-04
7057,3,2024-07-09
7058,1,2024-02-11
7059,3,2024-10-08
7060,3,2024-07-14
7061,1,2024-06-16
7062,4,2024-04-01
7063,4,2024-01-01
7064,2,2024-03-24
7065,2,2024-06-30
7066,1,2024-10-18
7067,1,2024-08-15
7068,1,2024-10-03
7069,2,2024-05-22
7070,3,2024-05-03
7071,4,2024-03-06
